Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Austria,Price / Austria,Compare At Price / Austria,Included / Belgium,Price / Belgium,Compare At Price / Belgium,Included / Canada,Price / Canada,Compare At Price / Canada,Included / China,Price / China,Compare At Price / China,Included / Denmark,Price / Denmark,Compare At Price / Denmark,Included / France,Price / France,Compare At Price / France,Included / Germany,Price / Germany,Compare At Price / Germany,Included / Hong Kong SAR,Price / Hong Kong SAR,Compare At Price / Hong Kong SAR,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / Ireland,Price / Ireland,Compare At Price / Ireland,Included / Israel,Price / Israel,Compare At Price / Israel,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Japan,Price / Japan,Compare At Price / Japan,Included / Lebanon,Price / Lebanon,Compare At Price / Lebanon,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Included / Netherlands,Price / Netherlands,Compare At Price / Netherlands,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / Norway,Price / Norway,Compare At Price / Norway,Included / Saudi Arabia,Price / Saudi Arabia,Compare At Price / Saudi Arabia,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / South Korea,Price / South Korea,Compare At Price / South Korea,Included / Spain,Price / Spain,Compare At Price / Spain,Included / Sweden,Price / Sweden,Compare At Price / Sweden,Included / Switzerland,Price / Switzerland,Compare At Price / Switzerland,Included / Taiwan,Price / Taiwan,Compare At Price / Taiwan,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
forever-link-cable-knit-faux-fur-slipper,Forever Link Cable-Knit Faux Fur Slipper,"<p>This slipper features a round toe, and it has a super soft faux fur lining that will keep your feet cozy and warm.</p><ul>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Type: Slippers</li>
<li>Toe: Round toe</li>
<li>Heel height: Flats</li>
<li>Heel shape: Flats</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Fabric</p><p style=""padding-left: 40px;"">Lining/insole: Faux fur</p><p style=""padding-left: 40px;"">Outsole: EVA</p><ul><li>Imported</li></ul><p>At Forever Link, we are proud to present the latest shoes trends and styles for all ages. Footwear is one of our daily essentials and we are here to ensure high quality, comfortable and affordable products. We are inspired by beautiful fashion and our great variety of shoe selections will save you from what-to-wear moments; Forever Link is here with you every step!</p>",Trendsi,,"","Forever Link, Ship from USA",false,Color,Black,Size,6,,,'101300721485037,595.158548677,shopify,deny,manual,21.00,,true,true,'101300721485037,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,lb,,11.20,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
forever-link-cable-knit-faux-fur-slipper,,,,,,,,,Black,,6.5,,,'101300721485709,595.158548677,shopify,deny,manual,21.00,,true,true,'101300721485709,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/a4bc1299f6d54ad4a989fa0bf93b0184-Max.jpg?v=1674862237,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,lb,,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-cable-knit-faux-fur-slipper,,,,,,,,,Black,,7,,,'101300721485634,595.158548677,shopify,deny,manual,21.00,,true,true,'101300721485634,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/910ceb531d584e1c800d015a2492dddf-Max.jpg?v=1674862828,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,lb,,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-cable-knit-faux-fur-slipper,,,,,,,,,Black,,7.5,,,'101300721485969,595.158548677,shopify,deny,manual,21.00,,true,true,'101300721485969,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/889d0536f0fe44b48630aca7f16b38f9-Max.jpg?v=1674862828,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,lb,,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-cable-knit-faux-fur-slipper,,,,,,,,,Black,,8,,,'101300721481784,595.158548677,shopify,deny,manual,21.00,,true,true,'101300721481784,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/4c398e8d21464c5db915ab4f0765fe72-Max.jpg?v=1674862828,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,lb,,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-cable-knit-faux-fur-slipper,,,,,,,,,Black,,8.5,,,'101300721484819,595.158548677,shopify,deny,manual,21.00,,true,true,'101300721484819,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,lb,,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-cable-knit-faux-fur-slipper,,,,,,,,,Black,,9,,,'101300721486547,595.158548677,shopify,deny,manual,21.00,,true,true,'101300721486547,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,lb,,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-cable-knit-faux-fur-slipper,,,,,,,,,Black,,10,,,'101300721488607,595.158548677,shopify,deny,manual,21.00,,true,true,'101300721488607,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dcc1a79493e7481db13098dd7fbf9e58-Max.jpg?v=1674862237,lb,,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-wyoming-weekend-embroidered-cowboy-boots-in-brown,Forever Link Wyoming Weekend Embroidered Cowboy Boots in Brown,"<p>These mid-calf cowboy boots are all you need! In brown color, they pair well with all your favorite fall colors. Make sure to notice the detailed embroidery that gives these an extra special touch!</p><ul>
<li>Picture style: Studio, flat lay</li>
<li>Pattern type: Solid</li>
<li>Type: Boots</li>
<li>Toe: Point toe</li>
<li>Heel height: Low heels</li>
<li>Heel shape: Block heels</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Faux leather</p><p style=""padding-left: 40px;"">Lining/insole: Faux leather</p><p style=""padding-left: 40px;"">Outsole: TPR</p><ul>
<li>Imported</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">Heel height: 2 inch</p><p>At Forever Link, we are proud to present the latest shoes trends and styles for all ages. Footwear is one of our daily essentials and we are here to ensure high quality, comfortable and affordable products. We are inspired by beautiful fashion and our great variety of shoe selections will save you from what-to-wear moments; Forever Link is here with you every step!</p>",Trendsi,,"","Forever Link, Ship from USA",false,Color,Brown,Size,6,,,'101300527408795,879.152731534,shopify,deny,manual,35.00,,true,true,'101300527408795,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,lb,,18.20,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
forever-link-wyoming-weekend-embroidered-cowboy-boots-in-brown,,,,,,,,,Brown,,6.5,,,'101300527403859,879.152731534,shopify,deny,manual,35.00,,true,true,'101300527403859,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/061146388cb5473eae2ecf24f24e11fc-Max.jpg?v=1674862224,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,lb,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-wyoming-weekend-embroidered-cowboy-boots-in-brown,,,,,,,,,Brown,,7,,,'101300527405711,879.152731534,shopify,deny,manual,35.00,,true,true,'101300527405711,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/62f5593b057f4503834908a6afb07213-Max.jpg?v=1674862232,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,lb,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-wyoming-weekend-embroidered-cowboy-boots-in-brown,,,,,,,,,Brown,,7.5,,,'101300527404787,879.152731534,shopify,deny,manual,35.00,,true,true,'101300527404787,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/266a3ab94d3d47aba7656c3b540e6233-Max.jpg?v=1674862232,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,lb,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-wyoming-weekend-embroidered-cowboy-boots-in-brown,,,,,,,,,Brown,,8,,,'101300527404129,879.152731534,shopify,deny,manual,35.00,,true,true,'101300527404129,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6211dd4b40c44503914142e063a45b39-Max.jpg?v=1674862232,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,lb,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-wyoming-weekend-embroidered-cowboy-boots-in-brown,,,,,,,,,Brown,,8.5,,,'101300527403057,879.152731534,shopify,deny,manual,35.00,,true,true,'101300527403057,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,lb,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-wyoming-weekend-embroidered-cowboy-boots-in-brown,,,,,,,,,Brown,,9,,,'101300527404913,879.152731534,shopify,deny,manual,35.00,,true,true,'101300527404913,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,lb,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-wyoming-weekend-embroidered-cowboy-boots-in-brown,,,,,,,,,Brown,,10,,,'101300527407564,879.152731534,shopify,deny,manual,35.00,,true,true,'101300527407564,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2a192a240830425ab2991b8ca17b322d-Max.jpg?v=1674862224,lb,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,WILD DIVA Lace-Up Faux Fur Platform Snow Boots in White,"<p>Stay warm and fashionable with our Lace Up Faux Fur Platform Snow Boots. Featuring a round toe, lace-up, and faux fur detail, they're perfect for keeping your feet toasty while showing off your sense of style.</p><ul>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Type: Boots</li>
<li>Toe: Round toe</li>
<li>Heel height: Flats</li>
<li>Heel shape: Platform</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Fabric</p><p style=""padding-left: 40px;"">Lining/insole: Fabric</p><p style=""padding-left: 40px;"">Outsole: TPR</p><ul>
<li>Imported</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">Heel height: 1.5 in</p><p>Wild Diva is a renowned footwear brand that ensures that you have the best-dressed feet in the world with our extensive collection of shoes that are easy on feet and easy on the eyes. It is a branched out division of the pioneer ‘Legend Footwear Inc.’ Thus, we bring you identical quality, yet distinguishable taste and style for footwear.</p>",Trendsi,,"","Ship from USA, WILD DIVA",false,Color,White,Size,6,,,'101300208576436,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208576436,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f886531de3bc4998aef2a6c4556dfe9c-Max.jpg?v=1674862212,1,,false,,,,,,,,,,,,,,,,,lb,,19.04,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,,,,,,,,,White,,6.5,,,'101300208574861,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208574861,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/ebeda5c948fe48ebb8bc1b7233cbf9e3-Max.jpg?v=1674862212,2,,,,,,,,,,,,,,,,,,,lb,,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,,,,,,,,,White,,7,,,'101300208579783,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208579783,,,,,,,,,,,,,,,,,,,,,lb,,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,,,,,,,,,White,,7.5,,,'101300208571427,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208571427,,,,,,,,,,,,,,,,,,,,,lb,,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,,,,,,,,,White,,8,,,'101300208573189,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208573189,,,,,,,,,,,,,,,,,,,,,lb,,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,,,,,,,,,White,,8.5,,,'101300208570523,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208570523,,,,,,,,,,,,,,,,,,,,,lb,,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,,,,,,,,,White,,9,,,'101300208576834,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208576834,,,,,,,,,,,,,,,,,,,,,lb,,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,,,,,,,,,White,,10,,,'101300208575390,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208575390,,,,,,,,,,,,,,,,,,,,,lb,,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wild-diva-lace-up-faux-fur-platform-snow-boots-in-white,,,,,,,,,White,,5.5,,,'101300208573873,1021.127143344,shopify,deny,manual,37.00,,true,true,'101300208573873,,,,,,,,,,,,,,,,,,,,,lb,,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-platform-chelsea-boots,Forever Link Platform Chelsea Boots,"<p>This bootie is stylish, versatile, and easy to dress up or down. Wear with a suit or jeans for weekend brunch or out on the town.</p><ul>
<li>Picture style: Studio, flat lay</li>
<li>Pattern type: Solid</li>
<li>Type: Boots</li>
<li>Toe: Round toe</li>
<li>Heel height: Low heels</li>
<li>Heel shape: Platform</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Faux leather</p><p style=""padding-left: 40px;"">Lining/insole: Faux leather</p><p style=""padding-left: 40px;"">Outsole: TPR</p><ul>
<li>Imported</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">Heel height: 1.5 in</p><p>At Forever Link, we are proud to present the latest shoes trends and styles for all ages. Footwear is one of our daily essentials and we are here to ensure high quality, comfortable and affordable products. We are inspired by beautiful fashion and our great variety of shoe selections will save you from what-to-wear moments; Forever Link is here with you every step!</p>",Trendsi,,"","Forever Link, Ship from USA",false,Color,Black,Size,6,,,'101300334273622,1559.133053401,shopify,deny,manual,27.00,,true,true,'101300334273622,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,lb,,14.00,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
forever-link-platform-chelsea-boots,,,,,,,,,Black,,6.5,,,'101300334275331,1559.133053401,shopify,deny,manual,27.00,,true,true,'101300334275331,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9ef4592080a046e68cebf2ab065a211f-Max.jpg?v=1674862199,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,lb,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-platform-chelsea-boots,,,,,,,,,Black,,7,,,'101300334273653,1559.133053401,shopify,deny,manual,27.00,,true,true,'101300334273653,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/ade45ba7acb147e7a9b80bf2475d4aca-Max.jpg?v=1674862209,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,lb,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-platform-chelsea-boots,,,,,,,,,Black,,7.5,,,'101300334271952,1559.133053401,shopify,deny,manual,27.00,,true,true,'101300334271952,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/4fad6208ac7a45d9b42aa5d1d89b33fd-Max.jpg?v=1674862209,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,lb,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-platform-chelsea-boots,,,,,,,,,Black,,8,,,'101300334275912,1559.133053401,shopify,deny,manual,27.00,,true,true,'101300334275912,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/defc5e7b96e2465a9243ebbc409bd913-Max.jpg?v=1674862209,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,lb,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-platform-chelsea-boots,,,,,,,,,Black,,8.5,,,'101300334277430,1559.133053401,shopify,deny,manual,27.00,,true,true,'101300334277430,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/7f8e2c46e58547c1bfd49744a2035b36-Max.jpg?v=1674862209,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,lb,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-platform-chelsea-boots,,,,,,,,,Black,,9,,,'101300334273470,1559.133053401,shopify,deny,manual,27.00,,true,true,'101300334273470,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,lb,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-platform-chelsea-boots,,,,,,,,,Black,,10,,,'101300334273883,1559.133053401,shopify,deny,manual,27.00,,true,true,'101300334273883,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9c9bd44604a34beb841895314000ba0b-Max.jpg?v=1674862199,lb,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-rhinestone-cowboy-boots-in-champagne,Forever Link Rhinestone Cowboy Boots in Champagne,"<p>Add some sparkle and shine to your ensemble with these cute rhinestone boots. Featuring a zip closure and block heel, this pair is perfect for adding an extra splash of playfulness to any look.</p><ul>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Type: Boots</li>
<li>Toe: Point toe</li>
<li>Heel height: Mid heels</li>
<li>Heel shape: Block heels</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Faux leather</p><p style=""padding-left: 40px;"">Lining/insole: Faux Suede leather</p><p style=""padding-left: 40px;"">Outsole: TPR</p><ul>
<li>Imported</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">Heel height: 3 in</p><p style=""padding-left: 40px;"">Leg Circumference ：13 in</p><p style=""padding-left: 40px;"">Mid-Leg Circumference: 11 in</p><p>At Forever Link, we are proud to present the latest shoes trends and styles for all ages. Footwear is one of our daily essentials and we are here to ensure high quality, comfortable and affordable products. We are inspired by beautiful fashion and our great variety of shoe selections will save you from what-to-wear moments; Forever Link is here with you every step!</p>",Trendsi,,"","Forever Link, Ship from USA",false,Color,Champagne,Size,6,,,'101300430716945,1191.13356362,shopify,deny,manual,66.00,,true,true,'101300430716945,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/a882c3d6659e46aa850fb7f9eb16a9ac-Max.jpg?v=1674862183,1,,false,,,,,,,,,,,,,,,,,lb,,33.60,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
forever-link-rhinestone-cowboy-boots-in-champagne,,,,,,,,,Champagne,,6.5,,,'101300430715152,1191.13356362,shopify,deny,manual,66.00,,true,true,'101300430715152,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2ad6960260dd42168ea75c65e57c28cc-Max.jpg?v=1674862183,2,,,,,,,,,,,,,,,,,,,lb,,33.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-rhinestone-cowboy-boots-in-champagne,,,,,,,,,Champagne,,7,,,'101300430711727,1191.13356362,shopify,deny,manual,66.00,,true,true,'101300430711727,,,,,,,,,,,,,,,,,,,,,lb,,33.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
